RandOrder,ID,Question,Order,Condition,Topic,Value,分類後
1098,94,Q13,B,3,あの麦畑は,絵になる,その他隠喩
1099,111,Q13,A,1,あの麦畑は,うねる,字義
1100,88,Q13,B,3,あの麦畑は,広大な海のようだ,名詞直喩
1101,3,Q13,B,3,あの麦畑は,金の海原のようだ,名詞直喩
1102,17,Q13,B,1,あの麦畑は,風邪に吹かれる,それ以外
1103,8,Q13,A,1,あの麦畑は,風が吹いている,字義
1104,89,Q13,A,1,あの麦畑は,海のようだ,名詞直喩
1105,20,Q13,B,3,あの麦畑は,そよぎ、見渡す限り、揺れ動く,字義
1106,61,Q13,A,2,あの麦畑は,風が遠くまで吹きわたっている,字義
1107,136,Q13,B,2,あの麦畑は,圧力に屈し懐が深い,字義
1108,23,Q13,A,1,あの麦畑は,そよ風のようだ,名詞直喩
1109,81,Q13,A,1,あの麦畑は,波のようだ,名詞直喩
1110,50,Q13,B,2,あの麦畑は,自然と共存し、どこまでも続く,字義
1111,64,Q13,A,2,あの麦畑は,風にたなびいている,字義
1112,9,Q13,B,2,あの麦畑は,風で揺れていて、大きい,字義
1113,14,Q13,B,3,あの麦畑は,波のようだ,名詞直喩
1114,49,Q13,B,3,あの麦畑は,大海だ,名詞隠喩
1115,7,Q13,A,1,あの麦畑は,海のようだ,名詞直喩
1116,41,Q13,B,1,あの麦畑は,波のようだ,名詞直喩
1117,99,Q13,A,1,あの麦畑は,波のようだ,名詞直喩
1118,1,Q13,B,1,あの麦畑は,髪の毛のようだ,名詞直喩
1119,6,Q13,B,2,あの麦畑は,広大である,字義
1120,86,Q13,B,1,あの麦畑は,波打ち際のようだ,名詞直喩
1121,35,Q13,B,2,あの麦畑は,どこまでも遠くに続いている。,字義
1122,54,Q13,B,3,あの麦畑は,壮大だ,字義
1123,39,Q13,A,3,あの麦畑は,金色の海のようだ,名詞直喩
1124,58,Q13,B,1,あの麦畑は,そよぐ,字義
1125,25,Q13,B,1,あの麦畑は,自然と動く,字義
1126,38,Q13,A,3,あの麦畑は,揺らめき、広大で揺らめいている,字義
1127,93,Q13,A,3,あの麦畑は,海のようだ,名詞直喩
1128,22,Q13,A,3,あの麦畑は,全体になびく,字義
1129,76,Q13,B,2,あの麦畑は,風に波打ち、広大だ,字義
1130,97,Q13,A,1,あの麦畑は,風に揺れている,字義
1131,32,Q13,B,3,あの麦畑は,まるで生きているかのように、全身でうったえる,その他直喩
1132,73,Q13,A,2,あの麦畑は,海の様だ,名詞直喩
1133,33,Q13,A,1,あの麦畑は,うねる,字義
1134,26,Q13,A,2,あの麦畑は,大航海時代だ,名詞隠喩
1135,29,Q13,A,3,あの麦畑は,雄大にそよいでいる,字義
1136,92,Q13,B,2,あの麦畑は,黄金の絨毯,名詞隠喩
1137,51,Q13,A,3,あの麦畑は,海のようだ,名詞直喩
1138,96,Q13,A,3,あの麦畑は,黄金色に輝く海原だ,名詞隠喩
1139,45,Q13,B,1,あの麦畑は,揺れる波のようだ,名詞直喩
1140,63,Q13,B,1,あの麦畑は,心地よい,字義
1141,85,Q13,B,2,あの麦畑は,大地の海だ,名詞隠喩
1142,75,Q13,A,1,あの麦畑は,おどっている,その他隠喩
1143,4,Q13,A,2,あの麦畑は,海のようだ,名詞直喩
1144,37,Q13,B,3,あの麦畑は,風でひどく揺れている,字義
1145,16,Q13,B,3,あの麦畑は,海のようだ,名詞直喩
1146,67,Q13,A,3,あの麦畑は,ゆらゆらと揺れ波のようだ,その他直喩
1147,24,Q13,A,1,あの麦畑は,風に揺れている,字義
1148,113,Q13,B,3,あの麦畑は,海のようだ,名詞直喩
1149,69,Q13,B,1,あの麦畑は,波のようだ,名詞直喩
1150,90,Q13,A,2,あの麦畑は,海のようだ,名詞直喩
1151,65,Q13,A,3,あの麦畑は,広範囲で風に揺られている,字義
1152,95,Q13,A,2,あの麦畑は,海のようだ,名詞直喩
1153,53,Q13,B,2,あの麦畑は,広大だ,字義
1154,42,Q13,A,1,あの麦畑は,風になびいている,字義
1155,46,Q13,A,2,あの麦畑は,海原のようだ,名詞直喩
1156,91,Q13,B,3,あの麦畑は,風にそよそよと揺れ、どこまでも続き、さざめいている,字義
1157,44,Q13,B,1,あの麦畑は,そよそよと風に吹かれている,字義
1158,30,Q13,B,3,あの麦畑は,大海原のようだ,名詞直喩
1159,101,Q13,B,2,あの麦畑は,広大だ,字義
1160,103,Q13,A,3,あの麦畑は,広大で風に揺れる,字義
1161,52,Q13,B,3,あの麦畑は,荒波のようだ,名詞直喩
1162,28,Q13,A,2,あの麦畑は,海のように広大だ,その他直喩
1163,80,Q13,A,2,あの麦畑は,一面を金の絨毯で埋め尽くしている,その他隠喩
1164,82,Q13,A,3,あの麦畑は,海のようだ,名詞直喩
1165,72,Q13,A,2,あの麦畑は,どこまでも綺麗に並んでいる。,字義
1166,133,Q13,B,2,あの麦畑は,風に揺られ、大きい,字義
1167,102,Q13,B,2,あの麦畑は,爽やかな風にふかれる草原のようだ,名詞直喩
1168,13,Q13,B,1,あの麦畑は,心地よい,字義
1169,43,Q13,A,2,あの麦畑は,海のようだ,名詞直喩
1170,15,Q13,A,2,あの麦畑は,海のようだ,名詞直喩
1171,113,Q14,B,3,この香水は,香しい,字義
1172,9,Q14,B,2,この香水は,色々な匂いがして、素敵だ,字義
1173,23,Q14,A,1,この香水は,とても美しい,字義
1174,22,Q14,A,3,この香水は,すてき,字義
1175,82,Q14,A,3,この香水は,七変化のようだ,名詞直喩
1176,28,Q14,A,2,この香水は,花畑のようだ,名詞直喩
1177,86,Q14,B,1,この香水は,かぐわしい,字義
1178,37,Q14,B,3,この香水は,芳醇な香りがする,字義
1179,19,Q14,B,3,この香水は,好ましい,字義
1180,35,Q14,B,2,この香水は,きらびやかな香りがする。,字義
1181,2,Q14,B,1,この香水は,奥深い,字義
1182,62,Q14,B,1,この香水は,色々な匂いがする,字義
1183,60,Q14,A,1,この香水は,花畑のようだ,名詞直喩
1184,79,Q14,B,3,この香水は,色々なにおいがし、きらびやかで、素敵な香りがする,字義
1185,25,Q14,B,1,この香水は,飽きが来ない,字義
1186,40,Q14,A,2,この香水は,花のようだ,名詞直喩
1187,51,Q14,A,3,この香水は,花束のようだ,名詞直喩
1188,97,Q14,A,1,この香水は,うっとりとする香りだ,字義
1189,104,Q14,A,3,この香水は,花畑にいるような気分になる,その他直喩
1190,111,Q14,A,1,この香水は,いい匂いがする,字義
1191,49,Q14,B,3,この香水は,素晴らしい香りがする,字義
1192,6,Q14,B,2,この香水は,バラエティーに富んだ香りがする,字義
1193,116,Q14,A,1,この香水は,良い匂い,字義
1194,124,Q14,B,2,この香水は,花束のようだ,名詞直喩
1195,74,Q14,B,1,この香水は,色々な匂いがする,字義
1196,41,Q14,B,1,この香水は,花畑のようだ,名詞直喩
1197,29,Q14,A,3,この香水は,花々の咲きほこる庭のようだ,名詞直喩
1198,38,Q14,A,3,この香水は,芳しく、 麗らかで多様な匂いがする,字義
1199,1,Q14,B,1,この香水は,季節のようだ,名詞直喩
1200,7,Q14,A,1,この香水は,かぐわしい,字義
1201,70,Q14,A,2,この香水は,花のようだ,名詞直喩
1202,67,Q14,A,3,この香水は,人を幸せにする香りがする,字義
1203,75,Q14,A,1,この香水は,かぐわしい,字義
1204,21,Q14,A,3,この香水は,素晴らしくかぐわしいいろいろな香り,字義
1205,45,Q14,B,1,この香水は,まるで花園にいるようだ,名詞直喩
1206,90,Q14,A,2,この香水は,すばらしい,字義
1207,12,Q14,B,3,この香水は,花畑のようだ,名詞直喩
1208,3,Q14,B,3,この香水は,フローラルだ,字義
1209,98,Q14,B,3,この香水は,一つの香りだけではなく、魅力の深い香りだ。,字義
1210,56,Q14,A,1,この香水は,恋の香りがする,その他隠喩
1211,26,Q14,A,2,この香水は,きらびやかな香りだ,字義
1212,57,Q14,A,3,この香水は,お花畑のようだ,名詞直喩
1213,59,Q14,B,2,この香水は,色々な匂いがして豪華だ,字義
1214,77,Q14,A,1,この香水は,芳醇な香りがする,字義
1215,64,Q14,A,2,この香水は,鼻を刺激する,字義
1216,136,Q14,B,2,この香水は,バリエーション豊富で素敵だ,字義
1217,8,Q14,A,1,この香水は,気に入った,字義
1218,66,Q14,B,2,この香水は,色々な香気を放ち、素敵だ,字義
1219,71,Q14,A,1,この香水は,かぐわしい,字義
1220,52,Q14,B,3,この香水は,カラフルなペンのようだ,名詞直喩
1221,100,Q14,A,3,この香水は,高貴だ,字義
1222,101,Q14,B,2,この香水は,かぐわしい,字義
1223,13,Q14,B,1,この香水は,レインボーの香りがする。,その他隠喩
1224,73,Q14,A,2,この香水は,バラの様だ,名詞直喩
1225,65,Q14,A,3,この香水は,花畑にいるような香りがする,その他直喩
1226,112,Q14,B,2,この香水は,いい匂いがする,字義
1227,27,Q14,B,2,この香水は,ゴージャスだ,字義
1228,80,Q14,A,2,この香水は,香りで世界を彩ってくれる,その他隠喩
1229,91,Q14,B,3,この香水は,いろんな花をまとめた花束のように、華々しく、かぐわしい,その他直喩
1230,31,Q14,B,3,この香水は,花束のようだ,名詞直喩
1231,44,Q14,B,1,この香水は,多様な香りを楽しめる,字義
1232,54,Q14,B,3,この香水は,さわやかだ,字義
1233,16,Q14,B,3,この香水は,多彩だ,字義
1234,20,Q14,B,3,この香水は,複数の香りがして、高揚感があり、好ましい香りがする,字義
1235,17,Q14,B,1,この香水は,複雑な香りがする,字義
1236,92,Q14,B,2,この香水は,花畑のよう,名詞直喩
1237,43,Q14,A,2,この香水は,花束のようだ,名詞直喩
1238,55,Q14,A,2,この香水は,花畑だ,名詞隠喩
1239,76,Q14,B,2,この香水は,いろいろな美しい香り方をする。,字義
1240,24,Q14,A,1,この香水は,気分が上がる,字義
1241,103,Q14,A,3,この香水は,ゴージャスで豊かな香りがする,字義
1242,68,Q14,A,3,この香水は,甘く匂い立つ花束のようだ。,名詞直喩
1243,11,Q14,A,1,この香水は,胸に来る,その他隠喩
1244,4,Q14,A,2,この香水は,花のようだ,名詞直喩
1245,102,Q14,B,2,この香水は,芳醇な香りだ,字義
1246,87,Q14,B,1,この香水は,気分屋のようにコロコロ変わる香り,その他直喩
1247,89,Q14,A,1,この香水は,好みだ,字義
1248,63,Q14,B,1,この香水は,多彩な匂いだ,字義
1249,72,Q14,A,2,この香水は,心をウキウキさせる。,字義
1250,5,Q14,A,3,この香水は,フルーツバスケットのようだ,名詞直喩
1251,95,Q14,A,2,この香水は,薔薇のようだ,名詞直喩
1252,10,Q14,B,1,この香水は,香りが豊かだ,字義
1253,48,Q14,A,2,この香水は,高級な香りだ,字義
1254,94,Q14,B,3,この香水は,品質がいい,字義
1255,135,Q14,B,2,この香水は,きらびやかな香りだ,字義
1256,107,Q14,A,2,この香水は,素晴らしい匂いがして、煌びやかだ,字義
1257,93,Q14,A,3,この香水は,花のようだ,名詞直喩
1258,36,Q14,B,1,この香水は,色々な匂いがする,字義
1259,85,Q14,B,2,この香水は,花束の香りだ,その他隠喩
1260,42,Q14,A,1,この香水は,香しい,字義
1261,17,Q15,B,1,彼女の礼儀は,なってない,字義
1262,116,Q15,A,1,彼女の礼儀は,硬い,その他隠喩
1263,84,Q15,B,1,彼女の礼儀は,ロボットのよう,名詞直喩
1264,58,Q15,B,1,彼女の礼儀は,しっかりしている,字義
1265,47,Q15,B,1,彼女の礼儀は,正しい,字義
1266,25,Q15,B,1,彼女の礼儀は,先生のようだ,名詞直喩
1267,77,Q15,A,1,彼女の礼儀は,息が詰まる,その他隠喩
1268,89,Q15,A,1,彼女の礼儀は,仰々しい,字義
1269,87,Q15,B,1,彼女の礼儀は,うるさい,字義
1270,92,Q15,B,2,彼女の礼儀は,規律正しい,字義
1271,3,Q15,B,3,彼女の礼儀は,重い,その他隠喩
1272,72,Q15,A,2,彼女の礼儀は,杓子定規だ。,その他隠喩
1273,56,Q15,A,1,彼女の礼儀は,岩のように固い,その他直喩
1274,95,Q15,A,2,彼女の礼儀は,窮屈だ,字義
1275,113,Q15,B,3,彼女の礼儀は,教科書のようだ,名詞直喩
1276,70,Q15,A,2,彼女の礼儀は,鎖のようだ,名詞直喩
1277,19,Q15,B,3,彼女の礼儀は,荘厳だ,字義
1278,30,Q15,B,3,彼女の礼儀は,古臭い,字義
1279,48,Q15,A,2,彼女の礼儀は,四角四面で、近寄りがたい,その他隠喩
1280,78,Q15,A,3,彼女の礼儀は,鯱張っていて厳格だ,その他隠喩
1281,10,Q15,B,1,彼女の礼儀は,正しい,字義
1282,20,Q15,B,3,彼女の礼儀は,絶対的で、とらわれていて、融通が利かない,字義
1283,51,Q15,A,3,彼女の礼儀は,雁字搦めだ,その他隠喩
1284,35,Q15,B,2,彼女の礼儀は,しっかりしている。,字義
1285,111,Q15,A,1,彼女の礼儀は,ぎこちない,字義
1286,103,Q15,A,3,彼女の礼儀は,窮屈で厳格だ,字義
1287,79,Q15,B,3,彼女の礼儀は,会社の規則のようだ,名詞直喩
1288,21,Q15,A,3,彼女の礼儀は,真似できないくらい固い,その他隠喩
1289,74,Q15,B,1,彼女の礼儀は,シビアだ,字義
1290,45,Q15,B,1,彼女の礼儀は,鉄壁である,名詞隠喩
1291,44,Q15,B,1,彼女の礼儀は,基本に忠実だ,字義
1292,53,Q15,B,2,彼女の礼儀は,強制力がある,字義
1293,27,Q15,B,2,彼女の礼儀は,厳格だ,字義
1294,88,Q15,B,3,彼女の礼儀は,厳格、確固たるもので、堅過ぎる,字義
1295,4,Q15,A,2,彼女の礼儀は,他人行儀だ,その他隠喩
1296,65,Q15,A,3,彼女の礼儀は,格式張っていて窮屈である,字義
1297,13,Q15,B,1,彼女の礼儀は,冷酷,字義
1298,104,Q15,A,3,彼女の礼儀は,ガチガチだ,その他隠喩
1299,34,Q15,A,3,彼女の礼儀は,石のようだ。,名詞直喩
1300,32,Q15,B,3,彼女の礼儀は,こちらを緊張させる,字義
1301,46,Q15,A,2,彼女の礼儀は,重石のようだ,名詞直喩
1302,7,Q15,A,1,彼女の礼儀は,形式張っている,字義
1303,93,Q15,A,3,彼女の礼儀は,拷問のようだ,名詞直喩
1304,64,Q15,A,2,彼女の礼儀は,警官のようだ,名詞直喩
1305,33,Q15,A,1,彼女の礼儀は,窮屈だ,字義
1306,54,Q15,B,3,彼女の礼儀は,昔ながらのものだ,字義
1307,15,Q15,A,2,彼女の礼儀は,石のようだ,名詞直喩
1308,52,Q15,B,3,彼女の礼儀は,堅物だ,その他隠喩
1309,29,Q15,A,3,彼女の礼儀は,形式ばっている,字義
1310,24,Q15,A,1,彼女の礼儀は,丁寧過ぎる,字義
1311,61,Q15,A,2,彼女の礼儀は,生真面目で融通が利かない,字義
1312,83,Q15,A,2,彼女の礼儀は,窮屈だ,字義
1313,73,Q15,A,2,彼女の礼儀は,窮屈だ,字義
1314,42,Q15,A,1,彼女の礼儀は,窮屈だ,字義
1315,76,Q15,B,2,彼女の礼儀は,厳密に限定される。,字義
1316,101,Q15,B,2,彼女の礼儀は,厳格だ,字義
1317,86,Q15,B,1,彼女の礼儀は,座禅のようだ,名詞直喩
1318,8,Q15,A,1,彼女の礼儀は,武士のようだ,名詞直喩
1319,69,Q15,B,1,彼女の礼儀は,軍人のようだ,名詞直喩
1320,100,Q15,A,3,彼女の礼儀は,厳格だ,字義
1321,59,Q15,B,2,彼女の礼儀は,厳格で、制限がされる,字義
1322,16,Q15,B,3,彼女の礼儀は,硬い,その他隠喩
1323,28,Q15,A,2,彼女の礼儀は,形式ばって締め付けられる,字義
1324,80,Q15,A,2,彼女の礼儀は,風習で作られた人形のようだ,名詞直喩
1325,67,Q15,A,3,彼女の礼儀は,よそよそしく、肩に力が入っている,その他隠喩
1326,60,Q15,A,1,彼女の礼儀は,四角四面だ,その他隠喩
1327,98,Q15,B,3,彼女の礼儀は,血が通っていないように感じる,その他隠喩
1328,2,Q15,B,1,彼女の礼儀は,正しい,字義
1329,135,Q15,B,2,彼女の礼儀は,窮屈だ,字義
1330,40,Q15,A,2,彼女の礼儀は,保守的だ,字義
1331,9,Q15,B,2,彼女の礼儀は,厳格で、縛りが強い,字義
1332,102,Q15,B,2,彼女の礼儀は,固く、決められている,その他隠喩
1333,112,Q15,B,2,彼女の礼儀は,堅苦しい,字義
1334,37,Q15,B,3,彼女の礼儀は,古い,字義
1335,108,Q15,B,2,彼女の礼儀は,看守のようだ,名詞直喩
1336,6,Q15,B,2,彼女の礼儀は,厳しすぎる,字義
1337,39,Q15,A,3,彼女の礼儀は,厳格である,字義
1338,81,Q15,A,1,彼女の礼儀は,古風だ,字義
1339,85,Q15,B,2,彼女の礼儀は,鋼鉄の茨だ,名詞隠喩
1340,63,Q15,B,1,彼女の礼儀は,方ぐるし,それ以外
1341,136,Q15,B,2,彼女の礼儀は,堅苦しくストレスだ,字義
1342,14,Q15,B,3,彼女の礼儀は,雁字搦めだ,字義
1343,49,Q15,B,3,彼女の礼儀は,針の筵だ,名詞隠喩
1344,5,Q15,A,3,彼女の礼儀は,古臭い,字義
1345,96,Q15,A,3,彼女の礼儀は,一昔前の大和撫子を見ているようだ,その他直喩
1346,90,Q15,A,2,彼女の礼儀は,息苦しい,字義
1347,23,Q15,A,1,彼女の礼儀は,ベルトのようだ,名詞直喩
1348,18,Q15,A,1,彼女の礼儀は,他人行儀だ,その他隠喩
1349,68,Q15,A,3,彼女の礼儀は,誰に対しても非常に厳格だ。,字義
1350,99,Q15,A,1,彼女の礼儀は,ガチガチ過ぎる,その他隠喩
1351,97,Q16,A,1,彼女の恋は,わくわくする,字義
1352,48,Q16,A,2,彼女の恋は,ときめいている,字義
1353,30,Q16,B,3,彼女の恋は,クリームソーダのようだ,名詞直喩
1354,34,Q16,A,3,彼女の恋は,ボールのようだ。,名詞直喩
