Order_new,ID,Question,Condition,Topic,Value,分類後
1227,87,Q19,3,彼の子供は,子猫のようだ,名詞直喩
1228,88,Q19,1,彼の子供は,愛嬌がある,字義
1229,89,Q19,3,彼の子供は,愛らしく、純粋で、心が和む,字義
1230,90,Q19,2,彼の子供は,愛らしく、純粋だ,字義
1231,91,Q19,3,彼の子供は,ピュアで天使だ,その他隠喩
1232,92,Q19,2,彼の子供は,天使だ,名詞隠喩
1233,93,Q19,2,彼の子供は,生まれたての赤ん坊のようだ,名詞直喩
1234,94,Q19,1,彼の子供は,愛おしい,字義
1235,95,Q19,1,彼の子供は,天使のようだ,名詞直喩
1236,96,Q19,3,彼の子供は,天使のようだ,名詞直喩
1237,97,Q19,1,彼の子供は,めんこい,字義
1238,98,Q19,1,彼の子供は,お人形のようだ,名詞直喩
1239,99,Q19,1,彼の子供は,愛おしい,字義
1240,100,Q19,1,彼の子供は,彼が目に入れても痛くないほどだ,その他直喩
1241,101,Q19,3,彼の子供は,小さいため無邪気で、心が清らかになる,その他隠喩
1242,102,Q19,1,彼の子供は,愛らしい,字義
1243,103,Q19,3,彼の子供は,愛おしく、穢れがないので、心が安らぐ,字義
1244,104,Q19,2,彼の子供は,天使のようだ,名詞直喩
1245,105,Q19,3,彼の子供は,天使のようだ,名詞直喩
1246,106,Q19,1,彼の子供は,抱きしめたくなる,字義
1247,107,Q19,2,彼の子供は,素敵でうぶだ,字義
1248,108,Q19,2,彼の子供は,天使のようだ,名詞直喩
1249,109,Q19,2,彼の子供は,純粋だ,字義
1250,111,Q19,2,彼の子供は,綺麗で心が綺麗だ,その他隠喩
1251,116,Q19,2,彼の子供は,天使のようで、純粋だ,その他直喩
1252,117,Q19,2,彼の子供は,純真で愛らしい,字義
1253,123,Q19,1,彼の子供は,まるで人形のようだ,名詞直喩
1254,127,Q19,1,彼の子供は,目に入れても痛くない,その他隠喩
1255,1,Q2,2,あの夕日は,赤々としている,字義
1256,2,Q2,2,あの夕日は,美しい,字義
1257,3,Q2,2,あの夕日は,光る,字義
1258,4,Q2,2,あの夕日は,燃えている,字義
1259,5,Q2,2,あの夕日は,とても美しい,字義
1260,6,Q2,3,あの夕日は,熱い,字義
1261,7,Q2,1,あの夕日は,サクランボのようんだ,名詞直喩
1262,8,Q2,2,あの夕日は,円形で、燃えるようだ。,字義
1263,9,Q2,3,あの夕日は,日の丸のようだ,名詞直喩
1264,10,Q2,3,あの夕日は,ルビーだ,名詞隠喩
1265,11,Q2,1,あの夕日は,テニスボールのようだ,名詞直喩
1266,12,Q2,1,あの夕日は,円形だ,字義
1267,13,Q2,2,あの夕日は,お日様みたいだ,字義
1268,14,Q2,1,あの夕日は,お盆のようだ,名詞直喩
1269,15,Q2,1,あの夕日は,鞠のようだ,名詞直喩
1270,16,Q2,1,あの夕日は,まんまるい,字義
1271,17,Q2,3,あの夕日は,太陽のようだ,字義
1272,18,Q2,2,あの夕日は,まん丸と煌びやかに見える,字義
1273,19,Q2,3,あの夕日は,燃えている。,字義
1274,20,Q2,3,あの夕日は,美しい,字義
1275,21,Q2,3,あの夕日は,赤信号のようだ,名詞直喩
1276,22,Q2,2,あの夕日は,赤いキャンディのようだ,名詞直喩
1277,23,Q2,3,あの夕日は,オレンジのように輝いている,その他直喩
1278,24,Q2,3,あの夕日は,トマトのようだ,名詞直喩
1279,25,Q2,2,あの夕日は,電球のようだ,名詞直喩
1280,26,Q2,1,あの夕日は,円形だ,字義
1281,27,Q2,3,あの夕日は,ルビーの様だ,名詞直喩
1282,28,Q2,1,あの夕日は,ボールのようだ,名詞直喩
1283,29,Q2,2,あの夕日は,まぶしい,字義
1284,30,Q2,1,あの夕日は,まん丸だ,字義
1285,31,Q2,3,あの夕日は,情熱的だ,字義
1286,32,Q2,2,あの夕日は,眩しい,字義
1287,33,Q2,2,あの夕日は,キラキラして真ん丸だ,字義
1288,34,Q2,3,あの夕日は,燃えている,字義
1289,35,Q2,2,あの夕日は,電球のようだ,名詞直喩
1290,36,Q2,3,あの夕日は,炎のように熱く燃えている,その他直喩
1291,37,Q2,2,あの夕日は,まん丸で光っている,字義
1292,38,Q2,3,あの夕日は,赤いボールのようだ,名詞直喩
1293,39,Q2,1,あの夕日は,真っ赤だ,字義
1294,40,Q2,1,あの夕日は,ボールのようだ,名詞直喩
1295,41,Q2,3,あの夕日は,サクランボのようだ。,名詞直喩
1296,42,Q2,2,あの夕日は,満月だ,名詞隠喩
1297,43,Q2,1,あの夕日は,円だ,字義
1298,44,Q2,2,あの夕日は,丸く光っている。,字義
1299,45,Q2,2,あの夕日は,大きく、光を放っている,字義
1300,46,Q2,2,あの夕日は,きらめいている,字義
1301,47,Q2,1,あの夕日は,卵のようだ,名詞直喩
1302,48,Q2,1,あの夕日は,転がりそう,その他隠喩
1303,49,Q2,1,あの夕日は,トマトのようだ,名詞直喩
1304,50,Q2,1,あの夕日は,まん丸だ,字義
1305,51,Q2,1,あの夕日は,まん丸だ,字義
1306,52,Q2,3,あの夕日は,素晴らしく赤い,字義
1307,53,Q2,3,あの夕日は,炭火のようだ,名詞直喩
1308,54,Q2,2,あの夕日は,円形で光っている,字義
1309,55,Q2,3,あの夕日は,ギラギラしている,字義
1310,56,Q2,1,あの夕日は,円形だ,字義
1311,57,Q2,1,あの夕日は,優しい,字義
1312,58,Q2,1,あの夕日は,玉のようだ,名詞直喩
1313,59,Q2,2,あの夕日は,燃えるように光っている,字義
1314,60,Q2,3,あの夕日は,円形で真っ赤に燃えるような色をしている,その他直喩
1315,61,Q2,1,あの夕日は,真ん丸だ,字義
1316,62,Q2,2,あの夕日は,満月のように輝いている,その他直喩
1317,63,Q2,3,あの夕日は,提灯のようだ,名詞直喩
1318,64,Q2,1,あの夕日は,火の玉のようだ,名詞直喩
1319,65,Q2,3,あの夕日は,燃えているようだ,字義
1320,66,Q2,1,あの夕日は,玉だ,名詞隠喩
1321,67,Q2,2,あの夕日は,まんまるで、キラキラしている,字義
1322,68,Q2,2,あの夕日は,銅貨のようだ。,名詞隠喩
1323,69,Q2,2,あの夕日は,金貨のように光っている。,その他直喩
1324,70,Q2,2,あの夕日は,赤く燃えている,字義
1325,71,Q2,3,あの夕日は,ルビーのようだ,名詞直喩
1326,72,Q2,3,あの夕日は,日の丸のように赤く丸く輝いている。,その他直喩
1327,73,Q2,1,あの夕日は,お盆のようだ,名詞直喩
1328,74,Q2,1,あの夕日は,まん丸だ,字義
1329,75,Q2,3,あの夕日は,火の玉のようだ,名詞直喩
1330,76,Q2,2,あの夕日は,まぶしい,字義
1331,77,Q2,3,あの夕日は,真ん丸に燃えており炎のよう,名詞直喩
1332,78,Q2,2,あの夕日は,真っ赤に熟したにリンゴのようだ,名詞直喩
1333,79,Q2,1,あの夕日は,満月のようだ,名詞直喩
1334,80,Q2,2,あの夕日は,円形できらきらしている,字義
1335,81,Q2,1,あの夕日は,ボールのようだ,名詞直喩
1336,82,Q2,3,あの夕日は,まんまるで、まぶしくて真っ赤,字義
1337,83,Q2,2,あの夕日は,大きな円で、光りを放っている,字義
1338,84,Q2,3,あの夕日は,球体で、磨かれたルビーのようだ,その他直喩
1339,85,Q2,1,あの夕日は,盆のようだ,名詞直喩
1340,86,Q2,2,あの夕日は,赤々としている,字義
1341,87,Q2,2,あの夕日は,電球のようだ,名詞直喩
1342,88,Q2,3,あの夕日は,火球のようだ,名詞直喩
1343,89,Q2,2,あの夕日は,大きく、光っている,字義
1344,90,Q2,1,あの夕日は,円形だ,字義
1345,91,Q2,2,あの夕日は,ランプのようだ,名詞直喩
1346,92,Q2,1,あの夕日は,リンゴだ,名詞隠喩
1347,93,Q2,1,あの夕日は,円形だ,字義
1348,94,Q2,3,あの夕日は,りんごのようだ,名詞直喩
1349,95,Q2,3,あの夕日は,とても赤い,字義
1350,96,Q2,2,あの夕日は,宝石のようだ,名詞直喩
1351,97,Q2,3,あの夕日は,円く、煌めいていて、紅色,字義
1352,98,Q2,3,あの夕日は,電球のようだ,名詞直喩
1353,99,Q2,3,あの夕日は,銅メダルのようだ,名詞直喩
1354,100,Q2,3,あの夕日は,ルビー色の燃える円盤のようだ,名詞直喩
1355,101,Q2,2,あの夕日は,きれいで眩しい,字義
1356,102,Q2,3,あの夕日は,まん丸で、光っており、染まっている,その他隠喩
1357,103,Q2,2,あの夕日は,円形で眩しい,字義
1358,104,Q2,1,あの夕日は,柿の実のようだ,名詞直喩
1359,105,Q2,2,あの夕日は,ダイアモンドのようだ,名詞直喩
1360,106,Q2,3,あの夕日は,日の丸のようにきらきらしている,その他直喩
1361,107,Q2,1,あの夕日は,角張が一切ない,字義
1362,108,Q2,1,あの夕日は,ボールのようだ,名詞直喩
1363,109,Q2,1,あの夕日は,眩しい,字義
1364,111,Q2,1,あの夕日は,碁石の様だ,名詞直喩
1365,116,Q2,1,あの夕日は,真ん丸だ,字義
1366,117,Q2,1,あの夕日は,まんまるだ,字義
1367,123,Q2,3,あの夕日は,火の玉が燃えるように光っている,その他直喩
1368,127,Q2,3,あの夕日は,円形で、光り、朱色だ,字義
1369,1,Q20,3,この柿は,美味しそうに成っている,字義
1370,2,Q20,3,この柿は,食べ頃だ,字義
1371,3,Q20,3,この柿は,夕日のようだ,名詞直喩
1372,4,Q20,3,この柿は,実っている,字義
1373,5,Q20,3,この柿は,赤い球体だ,字義
1374,6,Q20,1,この柿は,ふてぶてしい,字義
1375,7,Q20,2,この柿は,夕日のようだ,名詞直喩
1376,8,Q20,3,この柿は,完熟して枝になっている,字義
1377,9,Q20,1,この柿は,形がいい,字義
1378,10,Q20,1,この柿は,瑞々しい,字義
1379,11,Q20,2,この柿は,熟れている,字義
1380,12,Q20,2,この柿は,円形で熟れている,字義
1381,13,Q20,3,この柿は,熟れすぎている,字義
1382,14,Q20,2,この柿は,美味しそうだ,字義
1383,15,Q20,2,この柿は,提灯のようだ,名詞直喩
1384,16,Q20,2,この柿は,熟している,字義
1385,17,Q20,1,この柿は,ボールだ,名詞隠喩
1386,18,Q20,3,この柿は,真っ赤で丸くてぶらぶらと下がっている,字義
1387,19,Q20,1,この柿は,太っている。,字義
1388,20,Q20,1,この柿は,おいしそう,字義
1389,21,Q20,1,この柿は,球形をしている,字義
1390,22,Q20,3,この柿は,赤い玉だ,名詞隠喩
1391,23,Q20,1,この柿は,コロンとしている,字義
1392,24,Q20,1,この柿は,丸々としている,字義
1393,25,Q20,3,この柿は,さくらんぼのようだ,名詞直喩
1394,26,Q20,2,この柿は,熟している,字義
1395,27,Q20,1,この柿は,きれいな形だ,字義
1396,28,Q20,2,この柿は,赤いボールのようだ,名詞直喩
1397,29,Q20,3,この柿は,成熟している,字義
1398,30,Q20,2,この柿は,赤く、丸い,字義
1399,31,Q20,1,この柿は,太陽だ,名詞隠喩
1400,32,Q20,3,この柿は,赤い提灯のようだ,名詞直喩
1401,33,Q20,3,この柿は,秋をかんじさせる象徴だ,字義
1402,34,Q20,1,この柿は,ボール状だ,字義
1403,35,Q20,3,この柿は,提灯のようだ,名詞直喩
1404,36,Q20,1,この柿は,ボールのようだ,名詞直喩
1405,37,Q20,3,この柿は,まん丸で真っ赤で宙ぶらりんになっている,字義
1406,38,Q20,1,この柿は,球体だ,字義
1407,39,Q20,2,この柿は,熟している,字義
1408,40,Q20,2,この柿は,夕日のようだ,名詞直喩
1409,41,Q20,1,この柿は,球のようだ。,名詞直喩
1410,42,Q20,3,この柿は,提灯だ,名詞隠喩
1411,43,Q20,2,この柿は,食べごろだ,字義
1412,44,Q20,3,この柿は,熟している。,字義
1413,45,Q20,3,この柿は,大きく、熟して、実っている,字義
1414,46,Q20,3,この柿は,熟している,字義
1415,47,Q20,2,この柿は,立派に育った,字義
1416,48,Q20,2,この柿は,トマトに似ている,名詞直喩
1417,49,Q20,2,この柿は,太陽のようだ,名詞直喩
1418,50,Q20,2,この柿は,まん丸で赤みが強い,字義
1419,51,Q20,2,この柿は,丸々と熟している,字義
1420,52,Q20,1,この柿は,まんまるだ,字義
1421,53,Q20,1,この柿は,球のようだ,名詞直喩
1422,54,Q20,3,この柿は,円形で熟していて木になっている,字義
1423,55,Q20,1,この柿は,形がいい,字義
1424,56,Q20,2,この柿は,円形で、紅色だ,字義
1425,57,Q20,2,この柿は,夕日のようだ,名詞直喩
1426,58,Q20,2,この柿は,玉のようで、リンゴみたいな色をしている,その他直喩
1427,59,Q20,3,この柿は,丸くて赤いちょうちんのようだ,名詞直喩
1428,60,Q20,1,この柿は,円形だ,字義
1429,61,Q20,2,この柿は,まんまるで熟している,字義
1430,62,Q20,3,この柿は,夕日のようについている,その他直喩
1431,63,Q20,1,この柿は,ボールのようだ,名詞直喩
1432,64,Q20,2,この柿は,うまそうだ,字義
1433,65,Q20,1,この柿は,地球のようだ,名詞直喩
1434,66,Q20,2,この柿は,トマトだ,名詞隠喩
1435,67,Q20,3,この柿は,まんまるで、リンゴのような色で、つり下がっている,その他直喩
1436,68,Q20,3,この柿は,熟している。,字義
1437,69,Q20,3,この柿は,たわわに実っている。,字義
1438,70,Q20,3,この柿は,美味しそうである,字義
1439,71,Q20,1,この柿は,玉のようだ,名詞直喩
1440,72,Q20,1,この柿は,鞠のようだ。,名詞直喩
1441,73,Q20,2,この柿は,よく育ち熟れている,字義
1442,74,Q20,2,この柿は,熟している,字義
1443,75,Q20,1,この柿は,ころころしている,字義
1444,76,Q20,3,この柿は,夕陽のようで木になっている,その他直喩
1445,77,Q20,1,この柿は,太陽のよう,名詞直喩
1446,78,Q20,3,この柿は,リンゴのようだ,名詞直喩
1447,79,Q20,2,この柿は,綺麗な球体で熟している,字義
1448,80,Q20,3,この柿は,リンゴのように球体で真っ赤で、垂れさがっている,その他直喩
1449,81,Q20,2,この柿は,円形で、朱色だ,字義
1450,82,Q20,1,この柿は,ボールみたいだ,名詞直喩
1451,83,Q20,3,この柿は,夕日のように、垂れ下がっている,その他直喩
1452,84,Q20,1,この柿は,コロコロしている,字義
1453,85,Q20,2,この柿は,夕日のようだ,名詞直喩
1454,86,Q20,3,この柿は,提灯みたいだ,名詞直喩
1455,87,Q20,3,この柿は,提灯のようだ,名詞直喩
1456,88,Q20,1,この柿は,くりっとしている,字義
1457,89,Q20,3,この柿は,まあるく、熟れて、つり下がっている,字義
1458,90,Q20,2,この柿は,まん丸で、紅色だ,字義
1459,91,Q20,3,この柿は,裸電球のようだ,名詞直喩
1460,92,Q20,2,この柿は,太陽の様だ,名詞直喩
1461,93,Q20,2,この柿は,太陽のようだ,名詞直喩
1462,94,Q20,1,この柿は,ボールのようだ,名詞直喩
1463,95,Q20,1,この柿は,鞠のようだ,名詞直喩
1464,96,Q20,3,この柿は,零れ落ちそうだ,字義
1465,97,Q20,1,この柿は,丸みを帯びている,字義
1466,98,Q20,1,この柿は,ボールのようだ,名詞直喩
1467,99,Q20,1,この柿は,提灯だ,名詞隠喩
1468,100,Q20,1,この柿は,机に置けば転がりそうだ,字義
1469,101,Q20,3,この柿は,実が熟して、きれいに咲いている,字義
1470,102,Q20,1,この柿は,円形,字義
1471,103,Q20,3,この柿は,朱色の球の様に枝に生っている,その他直喩
1472,104,Q20,2,この柿は,夕日のようだ,名詞直喩
1473,105,Q20,3,この柿は,熟している,字義
1474,106,Q20,1,この柿は,ボールのような形だ,名詞直喩
1475,107,Q20,2,この柿は,夕焼けのようだ,名詞直喩
1476,108,Q20,2,この柿は,夕焼けのようだ,名詞直喩
1477,109,Q20,2,この柿は,おいしそう,字義
1478,111,Q20,2,この柿は,太陽の様だ,名詞直喩
1479,116,Q20,2,この柿は,円形で、赤みがかっている,字義
1480,117,Q20,2,この柿は,団子のような形で炎のような色をしている,その他直喩
1481,123,Q20,1,この柿は,玉のような形をしている,その他直喩
1482,127,Q20,1,この柿は,円形だ,字義
1483,1,Q21,1,あのデモは,アンコントローラブルだ,字義
1484,2,Q21,1,あのデモは,進む,字義
